tweet_id,retweet_count,favorite_count,text,expanded_urls,name,stage,date,extracted_url,rating_numerator_new,rating_denominator_new,jpg_url,dog_breed_highest_prediction,dog_breed
825535076884762624,16917.0,55413.0,Here's a very loving and accepting puppo. Appears to have read her Constitution well.  would pat head approvingly ,https://twitter.com/dog_rates/status/825535076884762624/photo/1,None,puppo,2017-01-29,https://t.co/6ao80wIpV1,14,10,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,0.681495,Rottweiler
825147591692263424,4342.0,17743.0,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them.  ,https://twitter.com/dog_rates/status/825147591692263424/photo/1,Sweet,,2017-01-28,https://t.co/AyBEmx56MD,13,10,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,0.354823,Pekinese
825026590719483904,1197.0,6071.0,"Say hello to Pablo. He's one gorgeous puppo. A true . Click the link to see why Pablo requests your assistance

 ","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",Pablo,puppo,2017-01-27,https://t.co/koHvVQp9bL,12,10,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,0.524454,Eskimo_dog
824775126675836928,3363.0,14482.0,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot.  would keep tickling ,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",Scooter,,2017-01-27,https://t.co/F0VWg2GztI,12,10,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,0.610499,Border_terrier
824663926340194305,1698.0,10209.0,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost.  valiant effort tho ,https://twitter.com/dog_rates/status/824663926340194305/photo/1,Wilson,,2017-01-26,https://t.co/A5Mx4h1FSM,13,10,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,0.526488,English_setter
824325613288833024,10199.0,11492.0,Retweet the h*ck out of this  pupper #BellLetsTalk ,https://twitter.com/dog_rates/status/824325613288833024/photo/1,None,pupper,2017-01-25,https://t.co/wBmc7OaGvS,13,10,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,0.990793,Pembroke
824297048279236611,3697.0,14618.0,This is Nala. She got in trouble. One h*ck of a pupnishment. Still  would pet ,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",Nala,,2017-01-25,https://t.co/EmJbG0skLt,11,10,,,
824025158776213504,576.0,4691.0,"""I wish we were dogs""  for @BadlandsNPS ",https://twitter.com/badlandsnps/status/823966201328046080,None,,2017-01-24,https://t.co/50qq2DItPW,14,10,,,
823939628516474880,2618.0,10331.0,This is Cash. He's officially given pup on today.  frighteningly relatable ,https://twitter.com/dog_rates/status/823939628516474880/photo/1,Cash,,2017-01-24,https://t.co/m0hrATIEyw,12,10,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,0.23407600000000006,schipperke
823699002998870016,2420.0,13578.0,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well.  ,https://twitter.com/dog_rates/status/823699002998870016/photo/1,Winston,,2017-01-24,https://t.co/yCydYURYEL,12,10,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,0.203999,cairn
823581115634085888,2520.0,12633.0,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable.  would snapchat ,https://twitter.com/dog_rates/status/823581115634085888/photo/1,Crawford,,2017-01-23,https://t.co/6F5Rrp472U,11,10,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,0.280949,dingo
823333489516937216,22.0,684.0,@HistoryInPics ,,None,,2017-01-23,,13,10,,,
823322678127919110,3852.0,15270.0,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly.  would ride into the sunset with ,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",Wyatt,,2017-01-23,https://t.co/stkJ377KK7,11,10,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,0.990253,cowboy_boot
822975315408461824,3313.0,16856.0,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho.  would dry ,https://twitter.com/dog_rates/status/822975315408461824/photo/1,Albus,,2017-01-22,https://t.co/yUM8jYStuG,12,10,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,0.331098,bathtub
822872901745569793,41445.0,127664.0,Here's a super supportive puppo participating in the Toronto  #WomensMarch today.  ,https://twitter.com/dog_rates/status/822872901745569793/photo/1,None,puppo,2017-01-21,https://t.co/nTz3FtorBc,13,10,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,0.196015,Lakeland_terrier
822859134160621569,2185.0,12851.0,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you.  ,https://twitter.com/dog_rates/status/822859134160621569/photo/1,Hobbes,,2017-01-21,https://t.co/SSQE06XClS,12,10,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,0.332897,malinois
822610361945911296,2828.0,14376.0,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs...  ,https://twitter.com/dog_rates/status/822610361945911296/photo/1,None,,2017-01-21,https://t.co/mcagPeENIh,12,10,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,0.6644869999999999,cocker_spaniel
822489057087389700,6148.0,17619.0,This is Paisley. She really wanted to be president this time. Dreams officially crushed.  ,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",Paisley,,2017-01-20,https://t.co/liJGwMp17E,13,10,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,0.416769,Samoyed
822462944365645825,13691.0,27078.0,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many.  RIP ","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,pupper,2017-01-20,https://t.co/M3hZGadUuO,14,10,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,0.960199,Pomeranian
822244816520155136,9519.0,34003.0,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you...  ,https://twitter.com/dog_rates/status/822244816520155136/photo/1,None,,2017-01-20,https://t.co/rLi83ZyCL5,11,10,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,0.585441,Samoyed
821886076407029760,2224.0,10992.0,This is Jimison. He was just called a good boy.  ,https://twitter.com/dog_rates/status/821886076407029760/photo/1,Jimison,,2017-01-19,https://t.co/djMep7mGkV,13,10,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,0.26623800000000003,golden_retriever
821765923262631936,1606.0,8156.0,This is Duchess. She uses dark doggo forces to levitate her toys.  magical af ,https://twitter.com/dog_rates/status/821765923262631936/photo/1,Duchess,doggo,2017-01-18,https://t.co/maDNMETA52,13,10,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,0.980071,golden_retriever
821522889702862852,1678.0,7807.0,This is Harlso. He has a really good idea but isn't sure you're going to like it.  he'll just keep it to himself ,https://twitter.com/dog_rates/status/821522889702862852/photo/1,Harlso,,2017-01-18,https://t.co/IzcaR3Nqyn,13,10,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,0.7635390000000001,Doberman
821407182352777218,4144.0,11396.0,This is Sundance. He's a doggo drummer. Even sings a bit on the side.  entertained af (vid by @sweetsundance) ,https://twitter.com/dog_rates/status/821407182352777218/video/1,Sundance,doggo,2017-01-17,https://t.co/Xn5AQtiqzG,14,10,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,0.5054960000000001,Irish_setter
821153421864615936,9.0,239.0,@imgur for a polar bear tho I'd say  is appropriate,,None,,2017-01-17,,13,10,,,
821149554670182400,1881.0,8350.0,This is Luca. He got caught howling. H*ckin embarrassed.  ,https://twitter.com/dog_rates/status/821149554670182400/video/1,Luca,,2017-01-17,https://t.co/r8DxA8DYJ2,12,10,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,0.515933,German_shepherd
821107785811234820,2050.0,9332.0,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion.  would obey ,https://twitter.com/dog_rates/status/821107785811234820/photo/1,None,doggo,2017-01-16,https://t.co/8SiwKDlRcl,11,10,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,0.85659,Pomeranian
821044531881721856,2195.0,12319.0,This is Flash. He went way too hard celebrating Martin Luther King Day last night.  now he's having a dream in his honor ,https://twitter.com/dog_rates/status/821044531881721856/photo/1,Flash,,2017-01-16,https://t.co/bryVdNaRcu,12,10,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,0.14802,Old_English_sheepdog
820749716845686786,9526.0,30705.0,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af.  would pet with caution ,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",Sunny,,2017-01-15,https://t.co/EMq8Ud6Ze1,13,10,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,0.8380120000000001,golden_retriever
820690176645140481,3106.0,11908.0,The floofs have been released I repeat the floofs have been released.  ,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",None,,2017-01-15,https://t.co/NIYC820tmd,84,70,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,0.872064,West_Highland_white_terrier
820314633777061888,542.0,3253.0,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 

 ","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",None,,2017-01-14,https://t.co/XQlmPTLHPl,14,10,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,0.940724,Gordon_setter
820078625395449857,6040.0,19239.0,I've never wanted to go to a camp more in my entire life.  for all on board ,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",None,,2017-01-14,https://t.co/wJZlpGFEbD,12,10,,,
819952236453363712,1128.0,5170.0,"This is Oliver. He has dreams of being a service puppo so he can help his owner.  selfless af

make it happen:
 ","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",Oliver,puppo,2017-01-13,https://t.co/f5WMsx0a9K,13,10,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,0.925505,American_Staffordshire_terrier
819924195358416896,4695.0,12589.0,Here we have a doggo who has messed up. He was hoping you wouldn't notice.  someone help him ,https://twitter.com/dog_rates/status/819924195358416896/video/1,None,doggo,2017-01-13,https://t.co/XdRNXNYD4E,11,10,,,
819711362133872643,2991.0,12995.0,This is Howie. He just bloomed.  revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",Howie,,2017-01-13,https://t.co/m5fYxrO3IU,11,10,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,0.8487040000000001,acorn_squash
819588359383371776,1929.0,9393.0,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled.  deep breaths Jazzy ,https://twitter.com/dog_rates/status/819588359383371776/photo/1,Jazzy,,2017-01-12,https://t.co/52cItP0vIO,13,10,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,0.5479350000000001,Cardigan
819347104292290561,1165.0,7026.0,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both  would snug simultaneously ,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",Anna,,2017-01-12,https://t.co/8rUL99bX4W,12,10,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,0.909106,Rottweiler
819238181065359361,394.0,2187.0,"Some happy pupper news to share.  for everyone involved 
",http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,None,pupper,2017-01-11,https://t.co/MefMAZX2uv,10,10,,,
819227688460238848,6456.0,22418.0,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af.  would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,Finn,,2017-01-11,https://t.co/ii5eNX5LJT,12,10,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,0.4824520000000001,Border_terrier
819006400881917954,18386.0,44186.0,This is Sunny. She was also a very good First Doggo.  would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",Sunny,doggo,2017-01-11,https://t.co/YOC1fHFCSb,14,10,,,
819004803107983360,35732.0,84953.0,This is Bo. He was a very good First Doggo.  would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",Bo,doggo,2017-01-11,https://t.co/AdPKrI8BZ1,14,10,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,0.351308,standard_poodle
818627210458333184,7298.0,21807.0,Meet Wafer. He represents every fiber of my being.  very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,Wafer,,2017-01-10,https://t.co/I7bkhxBxUG,13,10,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,0.384188,Labrador_retriever
818614493328580609,2435.0,9569.0,This is Bear. He's a passionate believer of the outdoors. Leaves excite him.  would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",Bear,,2017-01-10,https://t.co/FOF0hBDxP8,12,10,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,0.450722,Chihuahua
818536468981415936,2356.0,10551.0,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too.  would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,Tom,,2017-01-09,https://t.co/6fSVcn9HAU,11,10,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,0.999403,swing
818259473185828864,2171.0,10700.0,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you.  ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,Florence,,2017-01-09,https://t.co/rnkvT2kvib,12,10,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,0.367368,miniature_schnauzer
818145370475810820,2460.0,11956.0,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere.  ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",Autumn,,2017-01-08,https://t.co/JlPug12E5Z,11,10,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,0.621931,golden_retriever
817908911860748288,763.0,4731.0,"Looks like he went cross-eyed trying way too hard to use the force.  
",https://twitter.com/micahgrimes/status/817902080979599361,None,,2017-01-08,https://t.co/bbuKxk0fM8,12,10,,,
817827839487737858,26095.0,50096.0,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical.  empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,Buddy,,2017-01-07,https://t.co/q2BgNIi3OA,13,10,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,0.387608,cocker_spaniel
817777686764523521,2591.0,10507.0,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple.""  (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,Dido,"doggo,pupper",2017-01-07,https://t.co/m7isZrOBX7,13,10,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,0.733256,curly-coated_retriever
817536400337801217,2830.0,11459.0,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both  would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",Eugene,,2017-01-07,https://t.co/jQUdvtdYMu,12,10,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,0.971358,pug
817423860136083457,14113.0,32853.0,This is Ken. His cheeks are magic.  (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,Ken,,2017-01-06,https://t.co/btzf1zTDeQ,13,10,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,0.3362,ice_bear
817415592588222464,916.0,5452.0,"Meet Strudel. He's rather h*ckin pupset that your clothes clash.  click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",Strudel,,2017-01-06,https://t.co/3uxgLz8d0l,11,10,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,0.806163,Doberman
817171292965273600,1950.0,8549.0,This is Tebow. He kindly requests that you put down the coffee and play with him.  such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,Tebow,,2017-01-06,https://t.co/56uBP28eqw,13,10,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,0.295483,golden_retriever
817120970343411712,2502.0,11890.0,Name a more iconic quartet... I'll wait.  for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,None,,2017-01-05,https://t.co/kCLgD8687T,13,10,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,0.568809,Saluki
817056546584727552,1582.0,8373.0,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho.  ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,Chloe,,2017-01-05,https://t.co/r6SLVN2VUH,11,10,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,0.8644149999999999,kelpie
816816676327063552,1955.0,9753.0,This is Timber. He misses Christmas. Specifically the presents part.  cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,Timber,,2017-01-05,https://t.co/dVVavqpeF9,12,10,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,0.668164,malamute
816697700272001025,2113.0,9525.0,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well.  would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",Binky,,2017-01-04,https://t.co/WFt82XLyEF,12,10,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,0.756992,Chihuahua
816450570814898180,7757.0,29555.0,Meet Moose. He doesn't want his friend to go back to college.  looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",Moose,,2017-01-04,https://t.co/LIhmM7i70k,13,10,,,
816336735214911488,1876.0,8390.0,This is Dudley. He found a flower and now he's a queen.  would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,Dudley,,2017-01-03,https://t.co/nuJxtmlLcY,11,10,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,0.91933,Labrador_retriever
816091915477250048,2061.0,8716.0,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him.  would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",Comet,,2017-01-03,https://t.co/tlfuZ25IMi,12,10,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,0.967345,Pomeranian
815990720817401858,983.0,4811.0,"Meet Jack. He's one of the rare doggos that doesn't mind baths.  click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",Jack,,2017-01-02,https://t.co/r4W111FzAq,11,10,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,0.428756,Chihuahua
815966073409433600,8152.0,21804.0,Here's a pupper with squeaky hiccups. Please enjoy.  ,https://twitter.com/dog_rates/status/815966073409433600/video/1,None,pupper,2017-01-02,https://t.co/MiMKtsLN6k,13,10,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,0.506312,Tibetan_mastiff
815736392542261248,2189.0,9608.0,This is Akumi. It's his birthday. He received many lickable gifts.  happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",Akumi,,2017-01-02,https://t.co/gd9UlLOCQ0,11,10,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,0.5489069999999999,Border_collie
815639385530101762,1594.0,8024.0,This is Titan. His nose is quite chilly. Requests to return to the indoors.  would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,Titan,,2017-01-01,https://t.co/bLZuOh9sKy,12,10,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,0.8179529999999999,German_shepherd
815390420867969024,3682.0,10089.0,Happy New Year from the squad!  for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,None,,2017-01-01,https://t.co/9njRxyUd5L,13,10,,,
814986499976527872,1227.0,7457.0,This is Cooper. Someone attacked him with a sharpie. Poor pupper.  nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,Cooper,pupper,2016-12-31,https://t.co/01vpuRDXQ8,11,10,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,0.999828,dalmatian
814638523311648768,2613.0,11005.0,This is Olivia. She's a passionate advocate of candid selfies.  would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",Olivia,,2016-12-30,https://t.co/0LdNjoiNbv,12,10,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,0.650814,golden_retriever
814530161257443328,1797.0,8432.0,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it.  would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,Alf,,2016-12-29,https://t.co/IOdgfnSE9G,12,10,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,0.626913,miniature_poodle
814153002265309185,8375.0,28039.0,This is Oshie. He's ready to party. Bought that case himself.  someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,Oshie,,2016-12-28,https://t.co/YIJo7X7K9J,12,10,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,0.490068,golden_retriever
813910438903693312,1796.0,9081.0,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo.  would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,Chubbs,doggo,2016-12-28,https://t.co/z1VRj1cYZf,11,10,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,0.6993550000000001,Siberian_husky
813812741911748608,13501.0,35589.0,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher.  RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",Gary,,2016-12-27,https://t.co/uBnQTNEeGg,14,10,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,0.709146,French_bulldog
813800681631023104,1706.0,8119.0,This is Sky. She's learning how to roll her R's.  cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,Sky,,2016-12-27,https://t.co/OuaVvVkwJ1,12,10,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,0.501159,malamute
813217897535406080,7075.0,18171.0,Here is Atlas. He went all out this year.  downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",Atlas,,2016-12-26,https://t.co/DVYIZOnO81,13,10,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,0.905972,Samoyed
813202720496779264,1764.0,9021.0,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch.  ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,None,doggo,2016-12-26,https://t.co/cD967DjnIn,11,10,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,0.701852,cocker_spaniel
813187593374461952,4204.0,19388.0,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you...  ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,None,,2016-12-26,https://t.co/rvSANEsQZJ,13,10,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,0.888181,golden_retriever
813172488309972993,1866.0,9057.0,This is Eleanor. She winks like she knows many things that you don't.  ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,Eleanor,,2016-12-26,https://t.co/bxGwkJa2kE,12,10,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,0.954844,doormat
813157409116065792,2129.0,7576.0,This is Layla. It is her first Christmas. She got to be one of the presents.  I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",Layla,,2016-12-25,https://t.co/hwhCbhCjnV,12,10,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,0.8439110000000001,Siamese_cat
813142292504645637,2319.0,8299.0,Everybody stop what you're doing and look at this dog with her tiny Santa hat.  ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",None,,2016-12-25,https://t.co/KK4XQK9SPi,13,10,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,0.848735,beagle
